STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121201,-9999,60,33,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121202,-9999,65,35,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121203,-9999,69,34,48
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121204,-9999,55,24,25
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121205,-9999,53,24,46
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121206,-9999,65,42,46
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121207,-9999,50,28,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121208,-9999,54,22,23
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121209,-9999,52,18,19
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121210,-9999,28,6,28
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121211,-9999,36,9,16
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121212,-9999,41,16,27
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121213,-9999,57,26,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121214,-9999,56,29,34
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121215,-9999,45,26,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121216,-9999,46,20,20
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121217,-9999,45,19,27
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121218,-9999,51,19,32
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121219,-9999,43,22,22
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121220,-9999,23,4,12
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121221,-9999,49,12,23
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121222,-9999,50,23,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121223,-9999,49,25,29
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121224,-9999,52,22,25
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121225,-9999,35,8,8
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121226,-9999,19,3,10
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121227,-9999,29,7,11
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121228,-9999,31,9,9
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121229,-9999,34,8,10
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121230,-9999,35,10,18
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20121231,-9999,46,14,19
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130101,-9999,24,8,9
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130102,-9999,36,9,11
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130103,-9999,33,8,9
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130104,-9999,38,6,13
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130105,-9999,46,12,16
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130106,-9999,41,13,15
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130107,-9999,47,15,32
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130108,-9999,52,23,40
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130109,-9999,53,22,25
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130110,-9999,61,24,38
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130111,-9999,50,31,34
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130112,-9999,50,1,2
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130113,-9999,15,-3,0
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130114,-9999,14,-4,2
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130115,-9999,14,-3,2
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130116,-9999,30,2,23
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130117,-9999,51,19,21
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130118,-9999,51,19,25
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130119,-9999,58,23,24
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130120,-9999,61,21,24
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130121,-9999,48,15,18
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130122,-9999,53,16,32
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130123,-9999,62,30,34
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130124,-9999,57,31,32
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130125,-9999,66,30,32
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130126,-9999,58,28,31
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130127,-9999,51,31,33
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130128,-9999,57,32,37
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130129,-9999,57,18,19
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130130,-9999,56,8,28
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130131,-9999,37,25,33
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130201,-9999,48,21,21
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130202,-9999,48,21,23
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130203,-9999,57,22,26
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130204,-9999,49,25,26
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130205,-9999,50,25,29
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130206,-9999,59,25,33
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130207,-9999,54,27,27
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130208,-9999,47,25,37
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130209,-9999,49,24,25
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130210,-9999,49,20,21
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130211,-9999,34,16,18
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130212,-9999,28,12,13
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130213,-9999,40,13,22
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130214,-9999,44,22,23
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130215,-9999,38,13,15
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130216,-9999,43,14,25
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130217,-9999,54,25,31
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130218,-9999,61,22,23
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130219,-9999,38,13,14
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130220,-9999,40,14,20
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130221,-9999,33,15,15
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130222,-9999,24,10,12
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130223,-9999,34,12,18
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130224,-9999,46,17,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130226,-9999,39,16,20
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130227,-9999,32,13,13
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130228,-9999,38,10,12
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130301,-9999,42,10,26
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130302,-9999,48,26,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130303,-9999,56,30,41
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130304,-9999,61,29,29
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130305,-9999,32,8,9
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130306,-9999,38,8,21
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130307,-9999,58,21,29
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130308,-9999,63,29,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130309,-9999,45,29,36
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130310,-9999,40,13,17
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130311,-9999,42,14,39
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130312,-9999,52,28,28
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130313,-9999,36,23,33
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130314,-9999,63,32,37
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130315,-9999,69,37,50
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130316,-9999,72,42,42
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130317,-9999,51,37,39
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130318,-9999,57,23,25
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130319,-9999,49,25,40
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130320,-9999,53,21,25
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130321,-9999,53,24,34
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130322,-9999,58,28,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130324,-9999,47,2,10
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130325,-9999,25,5,6
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130326,-9999,34,6,19
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130327,-9999,52,19,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130328,-9999,55,30,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130329,-9999,62,35,42
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130330,-9999,64,38,40
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130331,-9999,64,33,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130401,-9999,67,35,36
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130402,-9999,51,35,37
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130403,-9999,40,37,38
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130404,-9999,59,34,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130405,-9999,67,34,47
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130406,-9999,69,45,47
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130407,-9999,62,38,42
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130408,-9999,62,38,40
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130409,-9999,61,16,17
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130410,-9999,22,6,15
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130411,-9999,30,11,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130412,-9999,55,15,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130413,-9999,57,32,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130414,-9999,66,35,37
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130415,-9999,66,29,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130416,-9999,34,24,27
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130417,-9999,34,24,34
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130418,-9999,36,15,15
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130419,-9999,36,15,28
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130420,-9999,52,16,38
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130421,-9999,56,34,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130422,-9999,62,35,41
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130423,-9999,53,21,21
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130424,-9999,30,19,24
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130425,-9999,52,23,33
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130426,-9999,62,33,44
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130427,-9999,64,39,41
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130428,-9999,71,41,45
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130429,-9999,75,45,47
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130430,-9999,77,47,51
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130501,-9999,57,38,43
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130502,-9999,44,21,23
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130503,-9999,44,21,29
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130504,-9999,59,29,36
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130505,-9999,58,36,41
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130506,-9999,55,41,44
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130507,-9999,61,43,47
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130508,-9999,66,41,43
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130509,-9999,59,43,46
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130510,-9999,53,38,40
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130511,-9999,64,39,49
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130512,-9999,66,46,59
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130513,-9999,75,53,54
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130514,-9999,82,53,59
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130515,-9999,84,55,55
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130516,-9999,78,49,53
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130517,-9999,80,50,67
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130518,-9999,85,51,53
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130519,-9999,76,45,48
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130520,-9999,67,44,47
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130521,-9999,63,39,42
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130522,-9999,69,42,45
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130523,-9999,76,44,49
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130524,-9999,70,48,56
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130525,-9999,86,49,58
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130526,-9999,87,53,58
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130527,-9999,83,48,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130528,-9999,82,48,55
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130529,-9999,81,51,51
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130530,-9999,63,43,51
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130531,-9999,75,45,50
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130601,-9999,69,42,46
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130602,-9999,68,42,50
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130603,-9999,84,49,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130604,-9999,89,55,55
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130605,-9999,71,46,47
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130606,-9999,55,44,49
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130607,-9999,76,49,51
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130608,-9999,79,51,61
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130609,-9999,75,50,52
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130610,-9999,89,51,67
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130611,-9999,96,51,64
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130612,-9999,96,51,59
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130613,-9999,91,57,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130614,-9999,81,57,71
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130615,-9999,89,58,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130616,-9999,89,55,61
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130617,-9999,81,50,55
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130618,-9999,79,55,58
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130619,-9999,83,52,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130620,-9999,95,57,65
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130621,-9999,88,57,62
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130622,-9999,94,60,62
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130623,-9999,94,52,56
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130624,-9999,86,56,62
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130625,-9999,86,56,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130626,-9999,90,57,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130627,-9999,95,62,65
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130628,-9999,95,65,71
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130629,-9999,89,62,67
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130630,-9999,80,62,64
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130701,-9999,75,55,59
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130702,-9999,80,56,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130703,-9999,81,55,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130704,-9999,86,58,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130705,-9999,90,60,64
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130706,-9999,89,63,68
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130707,-9999,88,61,66
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130708,-9999,83,63,69
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130709,-9999,93,61,64
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130710,-9999,92,61,74
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130711,-9999,87,60,62
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130712,-9999,97,62,68
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130713,-9999,92,63,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130714,-9999,88,58,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130715,-9999,78,63,64
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130716,-9999,76,55,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130717,-9999,82,57,61
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130718,-9999,89,61,65
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130719,-9999,91,62,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130720,-9999,82,60,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130721,-9999,91,63,65
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130722,-9999,87,64,65
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130723,-9999,90,63,68
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130724,-9999,94,64,66
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130725,-9999,79,57,59
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130726,-9999,80,55,58
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130727,-9999,84,55,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130728,-9999,84,55,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130729,-9999,69,57,58
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130730,-9999,70,55,58
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130731,-9999,87,58,62
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130801,-9999,89,59,61
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130802,-9999,90,58,61
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130803,-9999,91,61,64
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130804,-9999,89,57,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130805,-9999,89,60,61
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130806,-9999,86,61,62
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130807,-9999,89,61,62
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130808,-9999,76,57,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130809,-9999,75,53,55
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130810,-9999,79,51,54
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130811,-9999,86,54,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130812,-9999,82,55,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130813,-9999,80,54,56
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130814,-9999,77,55,55
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130815,-9999,82,53,59
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130816,-9999,85,55,58
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130817,-9999,90,56,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130818,-9999,94,56,65
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130819,-9999,92,60,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130820,-9999,94,60,67
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130821,-9999,95,63,64
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130822,-9999,95,62,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130823,-9999,82,58,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130824,-9999,88,57,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130825,-9999,84,57,64
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130826,-9999,86,61,64
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130827,-9999,89,60,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130828,-9999,90,59,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130829,-9999,92,59,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130830,-9999,92,59,66
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130831,-9999,91,65,66
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130901,-9999,87,64,64
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130902,-9999,75,57,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130903,-9999,88,57,66
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130904,-9999,92,64,68
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130905,-9999,91,62,63
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130906,-9999,92,60,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130907,-9999,94,58,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130908,-9999,93,57,58
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130909,-9999,88,56,56
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130910,-9999,84,56,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130911,-9999,66,59,62
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130912,-9999,67,61,62
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130913,-9999,67,59,62
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130914,-9999,77,59,59
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130915,-9999,76,59,59
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130916,-9999,62,56,60
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130917,-9999,74,51,53
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130918,-9999,83,52,67
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130919,-9999,85,54,55
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130920,-9999,64,51,51
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130921,-9999,72,51,52
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130922,-9999,82,49,57
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130923,-9999,79,50,50
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130924,-9999,65,42,43
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130925,-9999,76,43,48
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130926,-9999,83,47,47
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130927,-9999,67,45,51
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130928,-9999,53,35,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130929,-9999,67,35,46
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20130930,-9999,75,46,53
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131001,-9999,79,45,46
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131002,-9999,74,45,47
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131003,-9999,75,41,44
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131004,-9999,62,39,40
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131005,-9999,41,28,30
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131006,-9999,58,30,34
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131007,-9999,67,33,40
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131008,-9999,78,39,54
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131009,-9999,76,42,43
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131010,-9999,62,42,43
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131011,-9999,59,43,54
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131012,-9999,59,38,42
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131013,-9999,58,36,36
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131014,-9999,61,36,46
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131015,-9999,57,34,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131016,-9999,39,31,34
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131017,-9999,53,30,34
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131018,-9999,49,33,35
GHCND:USC00055402,MARSTON FILTER PLANT CO US,20131019,-9999,44,29,30
